47.301,1425,1774513168.23835
47.401,1438,1774513168.33835
47.501,1445,1774513168.43835
47.601,1419,1774513168.53835
47.701,1386,1774513168.63835
47.801,1343,1774513168.73835
47.901,1324,1774513168.83835
48.001,1276,1774513168.93835
48.101,1288,1774513169.03835
48.201,1290,1774513169.13835
48.301,1309,1774513169.23835
48.401,1366,1774513169.33835
48.501,1360,1774513169.43835
48.601,1383,1774513169.53835
48.701,1417,1774513169.63835
48.801,1437,1774513169.73835
48.901,1487,1774513169.83835
49.001,1550,1774513169.93835
49.101,1569,1774513170.03835
49.201,1546,1774513170.13835
49.301,1529,1774513170.23835
49.401,1499,1774513170.33835
49.501,1475,1774513170.43835
49.601,1464,1774513170.53835
49.701,1415,1774513170.63835
49.801,1423,1774513170.73835
49.901,1445,1774513170.83835
50.001,1437,1774513170.93835
50.101,1431,1774513171.03835
50.201,1418,1774513171.13835
50.301,1390,1774513171.23835
50.401,1392,1774513171.33835
50.501,1399,1774513171.43835
50.601,1415,1774513171.53835
50.701,1417,1774513171.63835
50.801,1398,1774513171.73835
50.901,1370,1774513171.83835
51.001,1427,1774513171.93835
51.101,1289,1774513172.03835
51.201,1260,1774513172.13835
51.301,1278,1774513172.23835
51.401,1273,1774513172.33835
51.501,1276,1774513172.43835
51.601,1331,1774513172.53835
51.701,1368,1774513172.63835
51.801,1362,1774513172.73835
51.901,1384,1774513172.83835
52.001,1402,1774513172.93835
52.101,1410,1774513173.03835
52.201,1423,1774513173.13835
52.301,1421,1774513173.23835
52.401,1407,1774513173.33835
52.501,1360,1774513173.43835
52.601,1321,1774513173.53835
52.701,1294,1774513173.63835
52.801,1281,1774513173.73835
52.901,1289,1774513173.83835
53.001,1282,1774513173.93835
53.101,1288,1774513174.03835
53.201,1290,1774513174.13835
53.301,1274,1774513174.23835
53.401,1246,1774513174.33835
53.501,1228,1774513174.43835
53.601,1201,1774513174.53835
53.701,1199,1774513174.63835
53.801,1210,1774513174.73835
53.901,1279,1774513174.83835
54.001,1294,1774513174.93835
54.101,1355,1774513175.03835
54.201,1384,1774513175.13835
54.301,1412,1774513175.23835
54.401,1422,1774513175.33835
54.501,1441,1774513175.43835
54.601,1446,1774513175.53835
54.701,1433,1774513175.63835
54.801,1421,1774513175.73835
54.901,1433,1774513175.83835
55.001,1382,1774513175.93835
55.101,1342,1774513176.03835
55.201,1280,1774513176.13835
55.301,1279,1774513176.23835
55.401,1286,1774513176.33835
55.501,2179,1774513176.43835
55.601,1482,1774513176.53835
55.701,1468,1774513176.63835
55.801,1505,1774513176.73835
55.901,1580,1774513176.83835
56.001,1602,1774513176.93835
56.101,1593,1774513177.03835
56.201,1577,1774513177.13835
56.301,1482,1774513177.23835
56.401,1437,1774513177.33835
56.501,1363,1774513177.43835
56.601,1317,1774513177.53835
56.701,1259,1774513177.63835
56.801,1236,1774513177.73835
56.901,1233,1774513177.83835
57.001,1262,1774513177.93835
57.101,1398,1774513178.03835
57.201,1464,1774513178.13835
57.301,1509,1774513178.23835
57.401,1548,1774513178.33835
57.501,1584,1774513178.43835
57.601,1533,1774513178.53835
57.701,1513,1774513178.63835
57.801,1474,1774513178.73835
57.901,1431,1774513178.83835
58.001,1391,1774513178.93835
58.101,1353,1774513179.03835
58.201,1309,1774513179.13835
58.301,1286,1774513179.23835
58.401,1314,1774513179.33835
58.501,1332,1774513179.43835
58.601,1382,1774513179.53835
58.701,1437,1774513179.63835
58.801,1467,1774513179.73835
58.901,1492,1774513179.83835
59.001,1505,1774513179.93835
59.101,1523,1774513180.03835
59.201,1508,1774513180.13835
59.301,1505,1774513180.23835
59.401,1510,1774513180.33835
59.501,1537,1774513180.43835
59.601,1529,1774513180.53835
59.701,1525,1774513180.63835
59.801,1517,1774513180.73835
59.901,1490,1774513180.83835
60.001,1463,1774513180.93835
60.101,1419,1774513181.03835
60.201,1409,1774513181.13835
60.301,1327,1774513181.23835
60.401,1309,1774513181.33835
60.501,1268,1774513181.43835
60.601,1273,1774513181.53835
60.701,1317,1774513181.63835
60.801,1356,1774513181.73835
60.901,1414,1774513181.83835
61.001,1476,1774513181.93835
61.101,1508,1774513182.03835
61.201,1516,1774513182.13835
61.301,1518,1774513182.23835
61.401,1497,1774513182.33835
61.501,1464,1774513182.43835
61.601,1400,1774513182.53835
61.701,1350,1774513182.63835
61.801,1300,1774513182.73835
61.901,1240,1774513182.83835
62.001,1215,1774513182.93835
62.101,1207,1774513183.03835
62.201,1208,1774513183.13835
62.301,1253,1774513183.23835
62.401,1328,1774513183.33835
62.501,1419,1774513183.43835
62.601,1545,1774513183.53835
62.701,1566,1774513183.63835
62.801,1553,1774513183.73835
62.901,1524,1774513183.83835
63.001,1473,1774513183.93835
63.101,1410,1774513184.03835
63.201,1368,1774513184.13835
63.301,1289,1774513184.23835
63.401,1250,1774513184.33835
63.501,1228,1774513184.43835
63.601,1267,1774513184.53835
63.701,1252,1774513184.63835
63.801,1297,1774513184.73835
63.901,1356,1774513184.83835
64.001,1400,1774513184.93835
64.101,1452,1774513185.03835
64.201,1473,1774513185.13835
64.301,1498,1774513185.23835
64.401,1437,1774513185.33835
64.501,1390,1774513185.43835
64.601,1357,1774513185.53835
64.701,1333,1774513185.63835
64.801,1314,1774513185.73835
64.901,1324,1774513185.83835
